SizeRank,RegionName,StateName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
78,"Cape Coral, FL",FL,1316.2311212713792,1316.9596403649,1331.698803860918,1330.5925484351426,1332.7254980256832,1337.8631415006382,1350.4301373551143,1356.7769243506714,1366.11209578111,1378.8988445986067,1387.6724964166976,1397.3056003218787,1404.3412603439465,1420.5636749340483,1444.937412475874,1471.9885800688387,1501.5229044644914,1535.952863785114,1578.1302803575215,1636.1091956880632,1684.2542851638384,1714.517064833587,1745.9835714618048,1785.5028393423668,1828.8798787913552,1850.6438905058403,1856.4041205679807,1888.713125349995,1928.9201208116529,1956.100103011343,1969.9743953884656,1962.653868926835,1972.1353643117973,2000.4727638108948,2038.8853527533752,2066.3745255113645,2074.4610808639914,2084.1632068407375,2105.7618511045157,2106.650484469302,2097.2253633994683,2085.2123181690763,2077.3151613652217,2075.0704715096226,2064.1916121409063,2058.8438781413147,2051.420133915326,2047.682701685017,2040.3981859246333,2042.555188744741,2039.9178099893045,2036.4584934011405,2033.903151430036,2036.5932467909251,2038.6464443045184,2041.3357655307188,2043.07204057028,2034.216325661304,2020.7921499987915,2006.784218917701
79,"Boise City, ID",ID,1222.549960166491,1229.6108841028708,1236.3147250210425,1230.9686556451206,1228.0028349154782,1225.2766261339225,1238.1574574413628,1254.5637734862223,1276.9983183514871,1301.3976005049817,1324.5546863569582,1354.9018117483224,1375.4921454322289,1398.3641938557637,1418.4114622842428,1450.9598536289025,1487.2981594323603,1522.8118326459355,1547.816957819979,1567.3232412617438,1577.521874828156,1584.663649511196,1597.0770818395013,1600.7344050499955,1610.6079382495557,1614.640886236031,1624.8021081008849,1639.0517984298256,1650.1409738649018,1661.8300022411238,1667.0132364772016,1671.573741243179,1672.9084324003825,1667.1531909526186,1663.4906087749716,1658.11291439778,1662.7988983967498,1661.929203428679,1668.113041823157,1664.073012939437,1658.6599107488726,1652.432972115042,1650.2606175579474,1649.424628739026,1652.8952872942798,1661.100052585844,1663.491720718999,1673.2427085934112,1673.35959571309,1680.060129200887,1678.8359251923384,1680.8706757554155,1684.6822165967826,1689.1789959804205,1695.5441698046045,1702.2708770212366,1708.8913541448328,1715.7327393122223,1725.0166186841184,1731.0442799035804
80,"Colorado Springs, CO",CO,1359.29747030556,1364.8771861645562,1376.5168414214404,1374.5435338981288,1372.790904899542,1375.4292609854135,1381.7640080016256,1393.816669686316,1406.2775310286418,1420.8308115042175,1435.1464906000026,1445.3746754121337,1452.232815428383,1463.9521496064046,1479.2216624125772,1502.5205363842288,1523.630781123011,1547.8479980091374,1572.789830722609,1595.3746406731016,1610.1167129301168,1617.647896824422,1628.3078249183986,1640.0328102623755,1652.5947309240385,1658.7791007018573,1668.639301712251,1680.3618963702093,1694.6589608688282,1705.8890001048655,1714.4599219654913,1715.6173233529553,1714.7992532639237,1714.8967616042594,1715.266782844792,1721.1947388657973,1727.6926603546951,1737.2575100698723,1743.9312184207697,1746.8494096764548,1745.5916359868934,1740.733237463419,1738.2686225164152,1740.4425441156627,1748.6936937148498,1754.966896530497,1762.3207794846107,1764.5132266289645,1769.248754415112,1770.7027740704514,1771.2851554326107,1771.6717777565525,1774.041016371931,1779.5031778379162,1783.7428741632505,1787.841698144818,1789.2517486174263,1792.5535618704232,1793.5418736646627,1795.102022267641
81,"Little Rock, AR",AR,902.7505037363754,904.4590192609196,909.008860305134,913.7570795854784,916.1047030027636,922.3295698783118,929.8026686576908,937.2734706870854,944.7289921369536,950.4902050010857,956.6907183029676,963.441468092266,968.4211852483836,975.5131902928651,984.0950607180944,996.6986122070006,1005.7201720326908,1014.5851661962566,1019.4912999292412,1034.5866501210269,1046.0376878502643,1057.0902427512217,1061.8846085596745,1066.7138839074496,1077.3766890586032,1084.0690919594738,1087.404029888044,1088.050358396066,1093.442354475616,1099.5085123283357,1111.569330378114,1112.876933040221,1117.5324226440084,1115.334421802724,1121.9428444119176,1123.1375975138783,1122.777437623547,1125.06218031986,1129.3719237364553,1140.079042214615,1144.133857772151,1150.0637459889278,1151.8801611284368,1153.3915853043598,1156.1065614056893,1161.5322056972595,1168.9633683425232,1176.1859458406243,1185.1711700837056,1191.2058085109377,1196.6145530893436,1196.86062014887,1200.5135769275953,1201.92294755328,1204.049801523984,1209.1916171911355,1212.1058345350327,1216.0051570508497,1214.687623692224,1215.632601861691
82,"Lakeland, FL",FL,1314.890031364974,1319.4250386495498,1328.0895198321564,1341.9715457138573,1342.5506569317713,1338.3842182029734,1331.0958339246954,1341.3972738702012,1363.1670150316295,1375.664082021051,1389.0938737897147,1397.4775108177207,1409.2242671618935,1414.9501277482918,1429.4457370410892,1444.9071019665553,1471.4526758105678,1504.2466071763158,1540.7093910919102,1572.3234187542444,1599.3156385466057,1626.6318686939724,1651.7067106945228,1670.6288806903617,1685.4599149626763,1699.6864320128052,1720.029725816372,1737.831604363489,1761.094651881884,1779.3351881936003,1796.2554648309406,1795.7170340965065,1792.0373439789566,1793.673730618418,1801.8795994300187,1809.4564823872745,1814.5947678891057,1818.865289280457,1822.4578732917844,1821.8558627118537,1821.6647424259625,1825.8782854830813,1826.5460714351564,1831.7352811317403,1830.600792471271,1833.4584438691445,1830.68266483201,1835.8620213694069,1840.4270512174749,1847.444432317318,1849.1349372810105,1853.9494376325767,1852.9330218620853,1849.2991021927949,1847.8727671928536,1851.490264468068,1861.5255060545824,1865.729834381488,1870.8655574484983,1871.082783364044
83,"Akron, OH",OH,846.802007273969,847.4665391741225,856.768064861125,862.582491898898,870.0663025335589,871.8154363738727,876.3478621345829,877.5148831669051,880.9036569229552,886.272180240873,893.4398148772634,905.1287776042096,914.7723185228432,924.7188195328782,925.818855331442,931.581516515786,941.9824233280148,954.3853035959928,963.6753231040126,974.7928581072828,984.5587890684382,991.7697956432568,999.4753168013618,1003.9056692722296,1009.2945095162438,1018.5955166396718,1032.4445216783272,1050.1342526392093,1053.3236102006174,1065.3907500154114,1070.21209387271,1078.9136348032896,1085.9252934378255,1094.8362776558372,1103.358623587173,1110.943072438747,1112.62088808882,1114.0522822634262,1118.1688506611056,1127.5179735248355,1137.103601056829,1139.0131405689965,1143.2982514840871,1148.1560991243211,1156.1299224359818,1158.1033874446414,1164.0551490642242,1171.9020994246755,1184.1043371349426,1193.0382565172297,1199.078534927252,1197.523905345578,1202.1827465562951,1207.6814597876942,1215.5676758326267,1220.371051710782,1223.5158834903611,1230.6103902415234,1234.124006500225,1236.7575845432525
84,"Des Moines, IA",IA,1041.2628966014836,1044.8648490033104,1043.7498699835628,1041.9275461134073,1039.2888832041815,1039.7719415799706,1042.5305833393431,1048.4396926511663,1049.6699077112532,1056.9827787795475,1060.6071050859875,1062.7521880538518,1063.4530367649031,1066.6609129277062,1071.25441944029,1073.8682542335123,1077.7998531142828,1080.8338684993669,1083.178340081686,1087.3848426128377,1097.9836135020482,1106.7851703403617,1113.290162497975,1118.767025694582,1124.5734431595138,1130.4467283479814,1135.405617678577,1142.9711914192696,1152.0280502049975,1161.405658907204,1171.6507074239323,1177.3738928901505,1180.6607006446318,1180.7417701812667,1184.1733865301317,1189.7836859863544,1194.4799273206372,1196.4863885423172,1200.4711068932888,1201.320448764957,1204.284293065184,1206.176438577598,1209.1115715151109,1213.495220175829,1214.9652541108308,1218.6602883242397,1222.3357616917644,1229.3443029736848,1230.838519238543,1235.743175551317,1238.9404366323172,1243.562643308901,1245.3074777691293,1247.5342610645864,1248.3971210030527,1249.622062817353,1252.837505978592,1255.7587894164328,1257.3286735288636,1255.114193785973
85,"Springfield, MA",MA,1283.0624135048624,1291.662040658366,1292.516363943054,1289.412808399545,1295.925193036695,1300.313685973615,1313.415241446487,1320.505885810771,1326.9626412007356,1346.5835920338911,1345.8062483978044,1359.290769427287,1355.9565515788524,1379.356260126404,1394.4887799989706,1405.0191667160298,1401.5299034448635,1402.2951087039216,1413.9070024932012,1429.9100628760104,1445.549976922417,1444.485107031919,1456.2226781325978,1466.2844336285327,1485.7936225435649,1502.8278229807388,1510.428664031555,1535.6751941708249,1544.9883488864882,1571.976720223435,1578.1603549592494,1597.628942139936,1602.7420126529018,1627.9168802606368,1637.945076212512,1660.0116036927482,1670.4411352146672,1675.5454883587115,1674.6707244567308,1678.8477149142425,1697.4742089436536,1705.6653246214669,1711.7638358501918,1716.480435946637,1723.7933648974588,1722.5008190704034,1749.7068851450028,1762.2624373833842,1773.6169460787642,1783.353583430739,1804.2433293593929,1811.9312405795408,1818.849689699557,1822.614400979695,1835.4124070446944,1840.2852619590371,1849.8060954613004,1857.9463723718388,1847.662073369963,1841.5786441960831
86,"Poughkeepsie, NY",NY,1457.124886449159,1466.579531077854,1481.5926620715238,1496.499710280733,1496.1133030994145,1515.523377677892,1528.7214588505376,1547.185245934921,1549.7546636095965,1578.1570138534048,1607.4243617242507,1626.325941874955,1647.616122952316,1637.9957085381095,1660.3056316718428,1658.075821523793,1708.6148082936595,1711.3635071049428,1742.1166510295989,1749.1784823372018,1794.753289860933,1809.6558512456072,1829.0726465645944,1827.5411163906404,1838.3659201542805,1863.5388379714489,1890.2667303406831,1907.384933110891,1904.1792443387535,1921.1623932144305,1931.813674163977,1941.9745355287544,1940.664121827416,1941.429643065162,1934.3482663333268,1954.1480726764903,1956.8936520604077,1982.1947236702824,1980.797859719913,2014.1709872645135,2021.8558804694876,2029.424034166351,2021.3606340100005,2027.7980130528135,2024.1057929787123,2030.142200285258,2047.789459413662,2079.2217746194865,2094.3800567622006,2091.1734257861167,2100.9427457237193,2093.4528566643853,2104.335127628496,2115.3233859420934,2135.1219628125177,2148.709089618164,2167.38188299748,2182.7428767511337,2191.197139819395,2179.0279698270274
87,"Ogden, UT",UT,1134.699548183646,1144.854156645705,1142.866373428267,1141.5952515372353,1140.390866021056,1145.135760811316,1156.331149710153,1165.9905293098186,1174.0833459711769,1186.4143864763596,1206.166301689483,1210.0577321614903,1224.9535768181872,1227.992520691493,1248.0127058190242,1263.4442136327607,1286.1309424691867,1309.398903505274,1330.6363825499757,1351.9643603804022,1376.0919840022366,1389.912438308863,1398.3093001658744,1427.057409129186,1446.8350456894525,1473.4838225072915,1471.8379542754114,1481.1068083702155,1488.3355970975342,1504.6596171192773,1509.266361521504,1512.546097146792,1509.915380875705,1519.514744343098,1521.814138970275,1520.5968484648074,1519.9803516775416,1531.914630390159,1548.7723225657794,1558.0397274476368,1552.7424420021214,1549.6935455542914,1549.0910230024183,1556.735089074663,1562.9372674828048,1572.8699939454996,1577.0433848495973,1577.701566623064,1574.10469410132,1566.679372784847,1565.686822229777,1566.152126753223,1576.8016747428458,1580.8009118548705,1588.8362558453746,1591.0261453705596,1596.4850861764785,1595.1728583707225,1602.725990658521,1611.008816265228
88,"Madison, WI",WI,1227.3754888446306,1232.7383564136744,1233.5665366877467,1233.4652174529251,1232.4653419695696,1231.1685409579006,1231.174264860257,1235.0404119593882,1235.9719253507003,1238.851230637728,1242.1770422281566,1245.7041369462354,1247.3357010093823,1248.80375689852,1259.974887307482,1270.3025380066656,1277.95984159468,1279.2156188314116,1287.6435260129074,1297.655809847275,1312.274263115155,1320.539834141983,1324.3245405786697,1329.0613256943316,1334.8138365535003,1343.0366358329206,1345.4141571144153,1353.0095505621089,1366.7551183509486,1385.0057118441814,1400.4658650478675,1411.8562631418802,1418.2924674988851,1418.9087409073022,1426.5350763376011,1439.1343725820764,1460.9231200107065,1477.2030120184725,1490.8184274107812,1502.7597497105698,1515.0355184494258,1527.883128760984,1538.9946311882272,1548.2105007709374,1551.605132602664,1554.9816822871485,1561.8100929400734,1567.8222908543426,1577.2543348514223,1580.273990152721,1586.7428856533634,1592.058883499299,1594.5439703004158,1595.8046103983954,1598.3391077577114,1604.0127241207244,1615.7411692285891,1631.7645080075768,1642.197084436641,1650.2295242134817
89,"Winston, NC",NC,1031.4725563832735,1039.918017306305,1053.052199532814,1052.6863946091084,1051.098318694275,1053.0495009427134,1066.5782228375251,1078.190851395973,1087.4584048624183,1095.2655517662238,1103.5391166078243,1111.9977859912033,1124.347251568892,1128.774751669156,1137.4591476616706,1153.293335165508,1176.232557771416,1198.1557584550242,1208.6402897919745,1223.6740051732954,1234.9565762423128,1251.787602378241,1269.352544630965,1285.8794124464653,1295.7038430818109,1312.2203983487375,1318.9380793736093,1334.7123033868468,1337.7683311820604,1348.3679574729,1355.2557409222725,1363.7603721385467,1379.6933297009264,1387.7148063729612,1391.3909584147802,1390.7026114950745,1396.4792125467548,1399.2365097285294,1411.1089749877174,1417.2070202715452,1427.455853770232,1424.6148473473995,1435.996334936226,1442.6446119399816,1447.1607184870445,1435.8357124662411,1434.5764518908732,1442.8640020344826,1460.616582261617,1467.732131975074,1471.7995969075184,1474.1999582410426,1478.1955449045952,1488.5842790485497,1492.1473593282594,1497.6441399261803,1502.0885427662367,1521.7528731997843,1535.739540388975,1544.660573778974
90,"Deltona, FL",FL,1294.577516321743,1299.9043753346896,1307.0144367896482,1307.845362253253,1310.3659158387284,1314.888912394666,1323.1709522115457,1328.4154589270918,1336.4689877818428,1347.486410447448,1357.2793950538246,1366.1869876527278,1377.0163454623885,1390.9434261868323,1405.9384273670469,1422.7989124266296,1440.7054080431287,1462.0241730039415,1490.3138937406218,1525.5186751381727,1557.8410327026645,1588.0533070449949,1612.511871703589,1633.7480826490107,1650.320815496336,1668.7988195078092,1688.2169938666727,1708.9613584950823,1734.3681946400827,1756.951596264326,1771.548024383897,1770.3324436310052,1777.3324318081616,1779.6641110822493,1790.1752064133905,1795.029541652358,1801.9709749988272,1809.16115154244,1815.2958510009948,1823.280150150333,1818.212155167011,1819.0173731669993,1809.8879252375705,1816.9058028811796,1815.3281463894011,1822.2011367507728,1819.2025862771177,1828.1600132570877,1831.103207286304,1833.578117088289,1835.4900323655525,1834.3258672600664,1839.8135765396944,1840.9369482765824,1851.2917972536095,1855.0693681799887,1861.6158200473585,1863.895623719117,1870.6349800179244,1871.2622707673304
91,"Syracuse, NY",NY,1049.5697285499111,1055.141253648274,1075.8705057023185,1075.6016216973433,1080.3590316239768,1086.1277410146768,1095.3165599047798,1101.3991217108155,1107.1919456513167,1107.004589302462,1112.3040490337082,1113.1420619185508,1126.762467194552,1134.1179950087069,1146.093375148521,1161.9854558493837,1171.39355909796,1187.4475256100743,1192.0031829630832,1201.9942250760678,1215.15215612974,1225.791064868209,1236.1940444197746,1260.133031405436,1265.9005613231266,1279.8544887451571,1280.04337107904,1294.1934782056967,1317.3596829093774,1319.7979094228644,1332.417522869435,1334.8678942689933,1344.2501196687376,1355.05894692849,1361.3696587748009,1352.9943043238538,1349.305129824008,1351.6723549459375,1366.6216893378678,1381.9391895089243,1388.3284652416698,1393.7782690746708,1397.166426735986,1408.1455800930162,1410.9677102357673,1413.1980483130417,1423.2287023851602,1434.8225607914046,1461.7685185214543,1471.9876100560894,1478.234505717205,1476.006477184576,1477.6794448074609,1489.3522310921658,1500.0457436366405,1508.6274648569986,1519.2789911723405,1530.1665492218197,1536.5290123667007,1545.8557708444723
92,"Provo, UT",UT,1293.1024260869046,1294.185636882797,1301.0568424728544,1305.2778362262754,1302.2862467183045,1307.19880741862,1316.6848175174111,1324.0682658578294,1327.0410477209423,1343.7547314183823,1358.1828687993225,1374.155742098269,1386.9076973384756,1394.334919410068,1411.288789838867,1424.1262464357965,1451.0205544761316,1467.0309594803657,1488.4010503374732,1510.4156529890186,1539.21230151686,1563.9452540828115,1580.9689849682643,1592.831423867766,1605.3720684406617,1625.7079867165712,1640.7324862972152,1658.1386764723966,1668.8062899896647,1680.1767452917418,1681.0860740413536,1686.2946984222294,1698.9034008874223,1691.9058560199353,1691.7417804767856,1691.702958744653,1700.500063874176,1705.6607926418226,1706.0822969990588,1706.0886018056735,1707.0961543022668,1707.3684396032916,1719.235092823253,1715.3066343401244,1719.8015243667016,1729.738665294738,1735.1526765819476,1738.9840909272514,1741.9429274743643,1743.039142330767,1747.6503394026297,1751.6320600035522,1754.534112688566,1759.28448113675,1758.192558060712,1766.4985145296978,1762.780144626097,1764.1977475055787,1766.8779223443855,1771.1463040706872
